,Time,Observed,Predicted
1343,6.715,0.048032,0.05194342881441116
1344,6.72,-0.00099,0.004056012257933617
1345,6.725,-0.032263,-0.016103697940707207
1346,6.73,0.011729,0.023101171478629112
1347,6.735,0.006109,-0.00027079880237579346
1348,6.74,0.044449,0.03294834494590759
1349,6.745,-0.09776,-0.09937673807144165
1350,6.75,0.015037,0.026136154308915138
1351,6.755,0.026454,0.04095432907342911
1352,6.76,0.012739,0.016040489077568054
1353,6.765,-0.010476,-0.019091276451945305
1354,6.77,-0.013367,-0.01879221946001053
1355,6.775,0.041109,0.03262728080153465
1356,6.78,0.014191,0.02356187254190445
1357,6.785,-0.075185,-0.07388368248939514
1358,6.79,0.030496,0.028477540239691734
1359,6.795,0.008175,0.005773251876235008
1360,6.8,0.036179,0.03440697863698006
1361,6.805,-0.052449,-0.05723901093006134
1362,6.81,-0.000962,-0.008528092876076698
1363,6.815,0.047269,0.03762919083237648
1364,6.82,-0.002321,0.0010212883353233337
1365,6.825,-0.032103,-0.010660765692591667
1366,6.83,0.012278,0.024609070271253586
1367,6.835,0.005163,0.008518814109265804
1368,6.84,0.04386,0.032572582364082336
1369,6.845,-0.096829,-0.10761319100856781
1370,6.85,0.018747,0.021482713520526886
1371,6.855,0.026357,0.03445296734571457
1372,6.86,0.012078,0.015132908709347248
1373,6.865,-0.013365,-0.006033934652805328
1374,6.87,-0.015459,-0.014218593016266823
1375,6.875,0.040907,0.036570362746715546
1376,6.88,0.015635,0.006824621930718422
1377,6.885,-0.075062,-0.08941217511892319
1378,6.89,0.029157,0.03327949717640877
1379,6.895,0.008529,0.01612868160009384
1380,6.9,0.037885,0.04487035423517227
1381,6.905,-0.051582,-0.05812320113182068
1382,6.91,-0.000459,-0.016148816794157028
1383,6.915,0.046736,0.04074568301439285
1384,6.92,-0.00434,0.0002775117754936218
1385,6.925,-0.030945,-0.02892346866428852
1386,6.93,0.014047,0.0228332057595253
1387,6.935,0.005283,0.014070477336645126
1388,6.94,0.041798,0.04441555589437485
1389,6.945,-0.094892,-0.09318427741527557
1390,6.95,0.019659,0.010136610828340054
1391,6.955,0.026143,0.02109455317258835
1392,6.96,0.012943,0.02076558582484722
1393,6.965,-0.016327,-0.00024254992604255676
1394,6.97,-0.017181,-0.0037673301994800568
1395,6.975,0.041701,0.0322708897292614
1396,6.98,0.018809,0.0013130148872733116
1397,6.985,-0.076214,-0.08014112710952759
1398,6.99,0.02404,0.022217076271772385
1399,6.995,0.006304,0.00904841534793377
1400,7.0,0.037513,0.043304964900016785
1401,7.005,-0.051069,-0.05041131377220154
1402,7.01,-0.002024,0.007834717631340027
1403,7.015,0.046289,0.03801508620381355
1404,7.02,-0.006483,-0.022652417421340942
1405,7.025,-0.029675,-0.04506596177816391
1406,7.03,0.013793,0.02086692303419113
1407,7.035,0.005023,0.02899204194545746
1408,7.04,0.040824,0.06468914449214935
1409,7.045,-0.094853,-0.11062678694725037
1410,7.05,0.021543,0.0004307525232434273
1411,7.055,0.026498,0.02212764136493206
1412,7.06,0.014346,0.015155849978327751
1413,7.065,-0.015932,0.0029370300471782684
1414,7.07,-0.018848,-0.009760687127709389
1415,7.075,0.041561,0.03498053550720215
1416,7.08,0.018782,0.010505598038434982
1417,7.085,-0.075619,-0.068214051425457
1418,7.09,0.020079,0.013768109492957592
1419,7.095,0.006401,-0.003421259578317404
1420,7.1,0.041485,0.03559355437755585
1421,7.105,-0.050353,-0.03971908241510391
1422,7.11,-0.003306,0.012737336568534374
1423,7.115,0.046277,0.037386562675237656
1424,7.12,-0.008582,-0.01929553970694542
1425,7.125,-0.030231,-0.05471891909837723
1426,7.13,0.01388,0.013114940375089645
1427,7.135,0.004358,0.033698420971632004
1428,7.14,0.039109,0.06491050124168396
1429,7.145,-0.093429,-0.09636510908603668
1430,7.15,0.023774,0.005568593740463257
1431,7.155,0.025606,0.017930565401911736
1432,7.16,0.013723,0.014976424165070057
1433,7.165,-0.017419,-0.0048647914081811905
1434,7.17,-0.018856,-0.015792302787303925
1435,7.175,0.040876,0.042320795357227325
1436,7.18,0.020016,0.015172934159636497
1437,7.185,-0.076022,-0.0642254427075386
1438,7.19,0.020389,0.010081177577376366
1439,7.195,0.006328,-0.011395208537578583
1440,7.2,0.039268,0.03697953000664711
1441,7.205,-0.048902,-0.040458034723997116
1442,7.21,-0.003074,0.007434124127030373
1443,7.215,0.047348,0.04213326424360275
1444,7.22,-0.007035,-0.01710721291601658
1445,7.225,-0.0306,-0.05028461664915085
1446,7.23,0.013751,0.02022654190659523
1447,7.235,0.006163,0.01735469326376915
1448,7.24,0.040268,0.056317299604415894
1449,7.245,-0.098968,-0.08352481573820114
1450,7.25,0.01989,0.013710582628846169
1451,7.255,0.02621,0.014588509686291218
1452,7.26,0.01485,0.004755170084536076
1453,7.265,-0.012193,-0.011874228715896606
1454,7.27,-0.016035,-0.013194240629673004
1455,7.275,0.040687,0.05407245457172394
1456,7.28,0.017332,0.013847876340150833
1457,7.285,-0.075404,-0.08111877739429474
1458,7.29,0.026339,0.0146549167111516
1459,7.295,0.008346,-0.0001751519739627838
1460,7.3,0.037362,0.04259592294692993
1461,7.305,-0.050187,-0.05839864909648895
1462,7.31,-0.000966,-0.0012615155428647995
1463,7.315,0.048588,0.0615944042801857
1464,7.32,-0.004208,0.0016789790242910385
1465,7.325,-0.031465,-0.03020550310611725
1466,7.33,0.012273,0.007088135927915573
1467,7.335,0.006184,-0.0028834976255893707
1468,7.34,0.040895,0.03878318518400192
1469,7.345,-0.094329,-0.07127644866704941
1470,7.35,0.018185,0.03004462644457817
1471,7.355,0.026026,0.014316952787339687
1472,7.36,0.014385,0.010073922574520111
1473,7.365,-0.011175,-0.014894494786858559
1474,7.37,-0.015565,-0.008966349065303802
1475,7.375,0.04075,0.05600309371948242
1476,7.38,0.016545,0.017065756022930145
1477,7.385,-0.075897,-0.1023421362042427
1478,7.39,0.027324,0.022782431915402412
1479,7.395,0.009564,0.010768325999379158
1480,7.4,0.037465,0.032501570880413055
1481,7.405,-0.050196,-0.043063558638095856
1482,7.41,-0.001285,0.007009450346231461
1483,7.415,0.048247,0.04772172123193741
1484,7.42,-0.004666,-0.008570859208703041
1485,7.425,-0.032295,-0.024332812055945396
1486,7.43,0.013485,0.005547434091567993
1487,7.435,0.006572,0.0008901990950107574
1488,7.44,0.041815,0.036262355744838715
1489,7.445,-0.09296,-0.09649793803691864
1490,7.45,0.018671,0.028416458517313004
1491,7.455,0.027012,0.04557392746210098
1492,7.46,0.014312,0.0175497904419899
1493,7.465,-0.011171,-0.021079786121845245
1494,7.47,-0.014141,-0.02658006362617016
1495,7.475,0.041008,0.03688661754131317
1496,7.48,0.016437,0.02668756991624832
1497,7.485,-0.074756,-0.06742444634437561
1498,7.49,0.029055,0.029215827584266663
1499,7.495,0.006912,-0.0005245506763458252
1500,7.5,0.036247,0.03282613679766655
1501,7.505,-0.051601,-0.06527139991521835
1502,7.51,-0.001104,-0.02237910032272339
1503,7.515,0.048599,0.055998560041189194
1504,7.52,-0.001731,0.013705641031265259
1505,7.525,-0.032212,-0.01866324245929718
1506,7.53,0.011855,0.015478991903364658
1507,7.535,0.00633,-0.006123123690485954
1508,7.54,0.042836,0.02752009779214859
1509,7.545,-0.092302,-0.06485909223556519
1510,7.55,0.018167,0.03214180842041969
1511,7.555,0.027707,0.018506143242120743
1512,7.56,0.013377,0.0037879589945077896
1513,7.565,-0.008744,-0.021347761154174805
1514,7.57,-0.013354,0.0028030388057231903
1515,7.575,0.040736,0.05089116096496582
1516,7.58,0.014087,0.012148682028055191
1517,7.585,-0.074964,-0.10479335486888885
1518,7.59,0.02947,0.02866155467927456
1519,7.595,0.008384,0.02388807013630867
1520,7.6,0.03765,0.040885698050260544
1521,7.605,-0.050357,-0.055914461612701416
1522,7.61,-0.000929,-0.000741615891456604
1523,7.615,0.047547,0.0458759106695652
1524,7.62,-0.002587,0.003625413402915001
1525,7.625,-0.03312,-0.004151126369833946
1526,7.63,0.012693,0.0038127247244119644
1527,7.635,0.005113,-0.00770386029034853
1528,7.64,0.042999,0.03496327996253967
1529,7.645,-0.097533,-0.1027812510728836
1530,7.65,0.020397,0.04327932000160217
1531,7.655,0.025498,0.043111443519592285
1532,7.66,0.012236,0.010101467370986938
1533,7.665,-0.013386,-0.020144665613770485
1534,7.67,-0.015495,-0.02082093246281147
1535,7.675,0.040647,0.03421064093708992
1536,7.68,0.015458,0.0209337268024683
1537,7.685,-0.075931,-0.08386529982089996
1538,7.69,0.029731,0.04396072030067444
1539,7.695,0.010335,0.008008129894733429
1540,7.7,0.037159,0.030941322445869446
1541,7.705,-0.052829,-0.06500159204006195
1542,7.71,-0.001358,-0.02479107305407524
1543,7.715,0.047649,0.05020451545715332
1544,7.72,-0.004888,0.012011788785457611
1545,7.725,-0.03108,-0.01805374026298523
1546,7.73,0.013858,0.022712668403983116
1547,7.735,0.005762,0.005319550633430481
1548,7.74,0.042109,0.0334450788795948
1549,7.745,-0.097224,-0.09081078320741653
1550,7.75,0.020973,0.01655801758170128
1551,7.755,0.026375,0.032392844557762146
1552,7.76,0.013577,0.014140886254608631
1553,7.765,-0.014274,-0.023909494280815125
1554,7.77,-0.016216,-0.017058270052075386
1555,7.775,0.040531,0.03809525445103645
1556,7.78,0.016191,0.013325277715921402
1557,7.785,-0.076248,-0.06477846205234528
1558,7.79,0.027079,0.025373216718435287
1559,7.795,0.00854,-0.0017108116298913956
1560,7.8,0.037143,0.03729856014251709
1561,7.805,-0.051866,-0.06147551164031029
1562,7.81,-0.001802,0.011463816277682781
1563,7.815,0.048511,0.04745424911379814
1564,7.82,-0.006818,-0.01129203848540783
1565,7.825,-0.030427,-0.03549480438232422
1566,7.83,0.013571,0.01507650874555111
1567,7.835,0.005509,0.016230905428528786
1568,7.84,0.041471,0.053715869784355164
1569,7.845,-0.091617,-0.1018897220492363
1570,7.85,0.023116,0.008736129850149155
1571,7.855,0.026109,0.02988942340016365
1572,7.86,0.011846,0.017743486911058426
1573,7.865,-0.014406,-0.0013739559799432755
1574,7.87,-0.018476,-0.02191755920648575
1575,7.875,0.039597,0.029387429356575012
1576,7.88,0.016805,0.00861417967826128
1577,7.885,-0.075024,-0.06063641980290413
1578,7.89,0.026322,0.02689261920750141
1579,7.895,0.007886,0.004727624356746674
1580,7.9,0.037741,0.0335228256881237
1581,7.905,-0.05018,-0.06324540823698044
1582,7.91,-0.000792,0.005476253107190132
1583,7.915,0.048317,0.04278105869889259
1584,7.92,-0.006572,-0.009175600484013557
1585,7.925,-0.031053,-0.0362217091023922
1586,7.93,0.014317,0.010675352066755295
1587,7.935,0.006265,0.009362377226352692
1588,7.94,0.041249,0.05183131992816925
1589,7.945,-0.098553,-0.0776057243347168
1590,7.95,0.022135,0.019729487597942352
1591,7.955,0.025284,0.012829669751226902
1592,7.96,0.013944,0.008172836154699326
1593,7.965,-0.013945,0.0016431976109743118
1594,7.97,-0.016561,-0.0047274399548769
1595,7.975,0.040819,0.05850840359926224
1596,7.98,0.017295,0.002740921452641487
1597,7.985,-0.075138,-0.1039724126458168
1598,7.99,0.027966,0.026772230863571167
1599,7.995,0.008506,0.015726756304502487
1600,8.0,0.036785,0.03802390396595001
1601,8.005,-0.053123,-0.056960128247737885
1602,8.01,-0.00057,0.0027201008051633835
1603,8.015,0.047505,0.047348134219646454
1604,8.02,-0.002942,-0.0036906860768795013
1605,8.025,-0.031125,-0.034186795353889465
1606,8.03,0.013349,0.0020181387662887573
1607,8.035,0.006026,0.006766132079064846
1608,8.04,0.041441,0.05687134712934494
1609,8.045,-0.099799,-0.0818248763680458
1610,8.05,0.020589,0.0216510072350502
1611,8.055,0.026149,0.018471548333764076
1612,8.06,0.014103,0.017893854528665543
1613,8.065,-0.012674,-0.0069633424282073975
1614,8.07,-0.016211,-0.014487441629171371
1615,8.075,0.041057,0.03795298933982849
1616,8.08,0.016949,0.00885782577097416
1617,8.085,-0.075292,-0.07315661758184433
1618,8.09,0.027859,0.03176197037100792
1619,8.095,0.008975,0.004534918814897537
1620,8.1,0.038309,0.03130795806646347
1621,8.105,-0.049906,-0.0792451798915863
1622,8.11,-0.001605,-0.0018810778856277466
1623,8.115,0.046819,0.06653798371553421
1624,8.12,-0.003689,-0.0030930843204259872
1625,8.125,-0.031538,-0.03912721574306488
1626,8.13,0.014996,0.007032666355371475
1627,8.135,0.005235,0.007475337013602257
1628,8.14,0.041263,0.041926756501197815
1629,8.145,-0.094969,-0.07812947779893875
1630,8.15,0.020713,0.026878612115979195
1631,8.155,0.025144,0.025360969826579094
1632,8.16,0.012145,0.02469669096171856
1633,8.165,-0.014719,-0.01104680448770523
1634,8.17,-0.016675,-0.02914208360016346
1635,8.175,0.040257,0.04028195142745972
1636,8.18,0.018981,0.023807184770703316
1637,8.185,-0.075425,-0.07782728970050812
1638,8.19,0.027736,0.025390807539224625
1639,8.195,0.008901,0.003206484019756317
1640,8.2,0.037752,0.029646608978509903
1641,8.205,-0.05262,-0.04618227854371071
1642,8.21,-0.002535,0.0007083956152200699
1643,8.215,0.047176,0.028860628604888916
1644,8.22,-0.004757,-0.019679822027683258
1645,8.225,-0.031648,-0.02810896560549736
1646,8.23,0.014723,0.02735893614590168
1647,8.235,0.006974,0.014104277826845646
1648,8.24,0.041252,0.04334234818816185
1649,8.245,-0.099984,-0.10691730678081512
1650,8.25,0.018454,0.022066472098231316
1651,8.255,0.025804,0.038413599133491516
1652,8.26,0.014198,0.012666833586990833
1653,8.265,-0.010918,-0.018153008073568344
1654,8.27,-0.014674,-0.017555734142661095
1655,8.275,0.040139,0.04043545573949814
1656,8.28,0.016641,0.02266108989715576
1657,8.285,-0.074303,-0.07132996618747711
1658,8.29,0.029112,0.024466129019856453
1659,8.295,0.004201,0.0013080555945634842
1660,8.3,0.037501,0.03545709699392319
1661,8.305,-0.052504,-0.0659237802028656
1662,8.31,-0.001417,-0.01645549200475216
1663,8.315,0.048115,0.048675213009119034
1664,8.32,-0.001696,0.0021655745804309845
1665,8.325,-0.032673,-0.03388519585132599
1666,8.33,0.013104,0.014606157317757607
1667,8.335,0.007298,0.01047492679208517
1668,8.34,0.042157,0.04171426221728325
1669,8.345,-0.099188,-0.07076792418956757
1670,8.35,0.017948,0.023272188380360603
1671,8.355,0.026006,0.016249630600214005
1672,8.36,0.012478,0.00958933960646391
1673,8.365,-0.009503,-0.003985177725553513
1674,8.37,-0.013709,-0.0017745550721883774
1675,8.375,0.04014,0.044287148863077164
1676,8.38,0.014744,0.01386292278766632
1677,8.385,-0.073808,-0.09538798034191132
1678,8.39,0.030937,0.02240726910531521
1679,8.395,0.004484,0.01479357946664095
1680,8.4,0.036975,0.037017256021499634
1681,8.405,-0.051541,-0.05840641260147095
1682,8.41,0.000195,0.005359356291592121
1683,8.415,0.048279,0.046594567596912384
1684,8.42,-0.000951,-0.00758723821491003
1685,8.425,-0.032356,-0.031820088624954224
1686,8.43,0.012652,0.005266926251351833
1687,8.435,0.006583,0.015288342721760273
1688,8.44,0.042479,0.05697312206029892
1689,8.445,-0.097675,-0.08846187591552734
1690,8.45,0.015427,0.01994905434548855
1691,8.455,0.026043,0.01864030212163925
1692,8.46,0.013006,0.017003647983074188
1693,8.465,-0.009264,0.009717307984828949
1694,8.47,-0.013705,-0.01848825439810753
1695,8.475,0.040945,0.02457117661833763
1696,8.48,0.014792,0.008252505213022232
1697,8.485,-0.074927,-0.07077523320913315
1698,8.49,0.02778,0.034691207110881805
1699,8.495,0.008417,0.008859310299158096
1700,8.5,0.038097,0.0305410735309124
1701,8.505,-0.052227,-0.08389338850975037
1702,8.51,0.001011,-0.004197346046566963
1703,8.515,0.047925,0.06348578631877899
1704,8.52,-0.001002,0.005548689514398575
1705,8.525,-0.031511,-0.03633875772356987
1706,8.53,0.012171,0.006332544609904289
1707,8.535,0.005663,0.012426619417965412
1708,8.54,0.04163,0.03600023314356804
1709,8.545,-0.098624,-0.06867765635251999
1710,8.55,0.016962,0.02688812091946602
1711,8.555,0.026752,0.023353518918156624
1712,8.56,0.012936,0.016291741281747818
1713,8.565,-0.008481,-0.008633848279714584
1714,8.57,-0.013858,-0.021176042035222054
1715,8.575,0.040734,0.04483999311923981
1716,8.58,0.013547,0.021166915073990822
1717,8.585,-0.074696,-0.09095720946788788
1718,8.59,0.028383,0.023398933932185173
1719,8.595,0.008399,0.004353409633040428
1720,8.6,0.038267,0.03532646596431732
1721,8.605,-0.052198,-0.04901333153247833
1722,8.61,-0.000186,0.0033691637217998505
1723,8.615,0.047658,0.04184049367904663
1724,8.62,-0.002293,-0.007088886573910713
1725,8.625,-0.031792,-0.02436434105038643
1726,8.63,0.012037,0.01781788282096386
1727,8.635,0.005315,0.0022962428629398346
1728,8.64,0.042483,0.04291939362883568
1729,8.645,-0.099158,-0.09686055779457092
1730,8.65,0.019076,0.029799966141581535
1731,8.655,0.026423,0.05103347450494766
1732,8.66,0.01284,0.013385741040110588
1733,8.665,-0.011858,-0.02267620339989662
1734,8.67,-0.013944,-0.026756498962640762
1735,8.675,0.040681,0.02873711846768856
1736,8.68,0.014038,0.01862163096666336
1737,8.685,-0.074549,-0.0665118545293808
1738,8.69,0.029364,0.030091868713498116
1739,8.695,0.007341,0.0009959209710359573
1740,8.7,0.036376,0.03147852420806885
1741,8.705,-0.051795,-0.07735703885555267
1742,8.71,-0.000178,-0.01904246397316456
1743,8.715,0.0475,0.051194481551647186
1744,8.72,-0.002738,0.012055788189172745
1745,8.725,-0.03037,-0.023406589403748512
1746,8.73,0.011917,0.020010506734251976
1747,8.735,0.004867,0.010028994642198086
1748,8.74,0.042262,0.03837710618972778
1749,8.745,-0.099416,-0.08379426598548889
1750,8.75,0.019149,0.026751209050416946
1751,8.755,0.026236,0.02668611705303192
1752,8.76,0.015111,0.007021615281701088
1753,8.765,-0.013377,-0.010999159887433052
1754,8.77,-0.014995,-0.013445744290947914
1755,8.775,0.041247,0.04510057345032692
1756,8.78,0.015676,0.012622347101569176
1757,8.785,-0.076137,-0.0892232209444046
1758,8.79,0.025321,0.022664029151201248
1759,8.795,0.006659,0.0008876118808984756
1760,8.8,0.037196,0.030123647302389145
1761,8.805,-0.049873,-0.046313658356666565
1762,8.81,-0.000756,0.004654213786125183
1763,8.815,0.047101,0.03841744735836983
1764,8.82,-0.005417,-0.005987376905977726
1765,8.825,-0.02996,-0.03650994598865509
1766,8.83,0.013101,0.01769471913576126
1767,8.835,0.004927,0.01615791581571102
1768,8.84,0.041675,0.044022336602211
1769,8.845,-0.093869,-0.1163727194070816
1770,8.85,0.021019,0.018440963700413704
1771,8.855,0.025644,0.04381680488586426
1772,8.86,0.013112,0.026725780218839645
1773,8.865,-0.015078,-0.011120567098259926
1774,8.87,-0.018108,-0.02537129446864128
1775,8.875,0.041127,0.02323787473142147
1776,8.88,0.018873,0.011768653988838196
1777,8.885,-0.075446,-0.05046175420284271
1778,8.89,0.024408,0.026822738349437714
1779,8.895,0.006849,-0.00601262878626585
1780,8.9,0.038298,0.02705126255750656
1781,8.905,-0.049721,-0.07298256456851959
1782,8.91,-0.002167,-0.013424782082438469
1783,8.915,0.046266,0.05352679267525673
1784,8.92,-0.00762,0.002808433026075363
1785,8.925,-0.030594,-0.04322099685668945
1786,8.93,0.014475,0.014167537912726402
1787,8.935,0.005915,0.016156015917658806
1788,8.94,0.041335,0.04865504056215286
1789,8.945,-0.095831,-0.07702365517616272
1790,8.95,0.02111,0.022809889167547226
1791,8.955,0.02587,0.02285182476043701
1792,8.96,0.012894,0.016692277044057846
1793,8.965,-0.015752,-0.0070955827832221985
1794,8.97,-0.017626,-0.013662859797477722
1795,8.975,0.041074,0.03621787205338478
1796,8.98,0.019291,0.010389012284576893
1797,8.985,-0.074361,-0.07694249600172043
1798,8.99,0.027254,0.020565196871757507
1799,8.995,0.007268,0.0031022243201732635
1800,9.0,0.037235,0.034217581152915955
1801,9.005,-0.050743,-0.05304460600018501
1802,9.01,-0.001584,0.006118352524936199
1803,9.015,0.046984,0.04089921712875366
1804,9.02,-0.005618,-0.012494834139943123
1805,9.025,-0.030566,-0.032413631677627563
1806,9.03,0.014274,0.014434823766350746
1807,9.035,0.005757,0.016134316101670265
1808,9.04,0.040636,0.05658628046512604
1809,9.045,-0.09562,-0.10071972757577896
1810,9.05,0.021699,0.01937282830476761
1811,9.055,0.025758,0.029665794223546982
1812,9.06,0.012873,0.0189768485724926
1813,9.065,-0.015026,-0.00041397102177143097
1814,9.07,-0.018117,-0.013488855212926865
1815,9.075,0.040373,0.03057173639535904
1816,9.08,0.019058,0.007291905581951141
1817,9.085,-0.074705,-0.07644256204366684
1818,9.09,0.026924,0.024582020938396454
1819,9.095,0.008663,0.00808400847017765
1820,9.1,0.038713,0.03681822493672371
1821,9.105,-0.051387,-0.06776387244462967
1822,9.11,-0.003134,-0.005630470812320709
1823,9.115,0.047566,0.052030373364686966
1824,9.12,-0.007178,0.0014726631343364716
1825,9.125,-0.031252,-0.037666887044906616
1826,9.13,0.014178,0.007029417902231216
1827,9.135,0.006882,0.00966356135904789
1828,9.14,0.041148,0.04551275074481964
1829,9.145,-0.100334,-0.075312539935112
1830,9.15,0.022543,0.026528939604759216
1831,9.155,0.025037,0.02239469438791275
1832,9.16,0.013213,0.017358161509037018
1833,9.165,-0.013986,-0.011457664892077446
1834,9.17,-0.016403,-0.016734348610043526
1835,9.175,0.039945,0.040145181119441986
1836,9.18,0.01834,0.011479104869067669
1837,9.185,-0.07481,-0.08002720028162003
1838,9.19,0.028127,0.02291962504386902
1839,9.195,0.007034,0.0017976444214582443
1840,9.2,0.037742,0.037525326013565063
1841,9.205,-0.053819,-0.06023234874010086
1842,9.21,-0.001552,0.003428099676966667
1843,9.215,0.048555,0.050277113914489746
1844,9.22,-0.003245,-0.011928664520382881
1845,9.225,-0.032676,-0.030835220590233803
1846,9.23,0.012057,0.013525377959012985
1847,9.235,0.007027,0.0070710573345422745
1848,9.24,0.041243,0.05004744231700897
1849,9.245,-0.093924,-0.0920315831899643
1850,9.25,0.018992,0.0259664598852396
1851,9.255,0.027342,0.029202084988355637
1852,9.26,0.014308,0.016203226521611214
1853,9.265,-0.009424,-0.00971013493835926
1854,9.27,-0.013959,-0.014729859307408333
1855,9.275,0.040813,0.03809373825788498
1856,9.28,0.014931,0.014788897708058357
1857,9.285,-0.074809,-0.08773110806941986
1858,9.29,0.028856,0.025492556393146515
1859,9.295,0.006938,0.014325948432087898
1860,9.3,0.037769,0.036821313202381134
1861,9.305,-0.050865,-0.06003302335739136
1862,9.31,-0.000523,-0.007722662761807442
1863,9.315,0.048842,0.05096488073468208
1864,9.32,-0.001868,0.003738122060894966
1865,9.325,-0.032558,-0.02267345041036606
1866,9.33,0.011863,0.00798344612121582
1867,9.335,0.006609,-0.0010414347052574158
1868,9.34,0.042542,0.03589748591184616
1869,9.345,-0.093822,-0.07938586175441742
1870,9.35,0.016803,0.03134440258145332
1871,9.355,0.026274,0.030782178044319153
1872,9.36,0.013162,0.017295658588409424
1873,9.365,-0.009152,-0.009761685505509377
1874,9.37,-0.013607,-0.014698421582579613
1875,9.375,0.040407,0.035168975591659546
1876,9.38,0.014301,0.01195201463997364
1877,9.385,-0.073558,-0.08448603749275208
1878,9.39,0.031211,0.030379757285118103
1879,9.395,0.004553,0.010772215202450752
1880,9.4,0.03633,0.035497911274433136
1881,9.405,-0.052178,-0.062174588441848755
1882,9.41,-0.000578,-0.00789988599717617
1883,9.415,0.048346,0.050075821578502655
1884,9.42,-0.000833,0.0015565082430839539
1885,9.425,-0.032147,-0.02408553659915924
1886,9.43,0.011707,0.01238643191754818
1887,9.435,0.006691,0.00596880167722702
1888,9.44,0.04294,0.045030854642391205
1889,9.445,-0.093771,-0.08543301373720169
1890,9.45,0.017622,0.02524198219180107
1891,9.455,0.027323,0.028436679393053055
1892,9.46,0.014136,0.01613081805408001
1893,9.465,-0.009296,-0.0015821866691112518
1894,9.47,-0.012617,-0.013346467167139053
1895,9.475,0.040873,0.03146925941109657
1896,9.48,0.014002,0.009015696123242378
1897,9.485,-0.074738,-0.0810302123427391
1898,9.49,0.030306,0.030861565843224525
1899,9.495,0.00752,0.006769642233848572
1900,9.5,0.035787,0.032068219035863876
1901,9.505,-0.052667,-0.06087164580821991
1902,9.51,-0.000758,-0.005002250894904137
1903,9.515,0.048107,0.04789415001869202
1904,9.52,-0.001687,0.002233220264315605
1905,9.525,-0.031793,-0.029857087880373
1906,9.53,0.011981,0.016738373786211014
1907,9.535,0.005432,0.012228180654346943
1908,9.54,0.042328,0.045023832470178604
1909,9.545,-0.095227,-0.09169609099626541
1910,9.55,0.016387,0.02075617015361786
1911,9.555,0.025764,0.03394860029220581
1912,9.56,0.013928,0.016717977821826935
1913,9.565,-0.010764,-0.006423568353056908
1914,9.57,-0.014586,-0.014988714829087257
1915,9.575,0.040964,0.03571007773280144
1916,9.58,0.014254,0.008649364113807678
1917,9.585,-0.075914,-0.07912664115428925
1918,9.59,0.028996,0.024436788633465767
1919,9.595,0.009582,0.0003782864660024643
1920,9.6,0.036924,0.03475714102387428
1921,9.605,-0.051385,-0.05638590455055237
1922,9.61,-0.001181,-0.006783695891499519
1923,9.615,0.04757,0.04410726577043533
1924,9.62,-0.004031,-0.001443617045879364
1925,9.625,-0.030838,-0.029995501041412354
1926,9.63,0.013193,0.019770128652453423
1927,9.635,0.005261,0.010510340332984924
1928,9.64,0.042143,0.04853714257478714
1929,9.645,-0.098162,-0.09592520445585251
1930,9.65,0.020177,0.020313220098614693
1931,9.655,0.025497,0.03575334697961807
1932,9.66,0.013832,0.016854308545589447
1933,9.665,-0.013816,-0.007933419197797775
1934,9.67,-0.01519,-0.017150823026895523
1935,9.675,0.040317,0.037264712154865265
1936,9.68,0.01636,0.008152834139764309
1937,9.685,-0.07568,-0.07399848848581314
1938,9.69,0.029043,0.024188799783587456
1939,9.695,0.009072,-0.004346163012087345
1940,9.7,0.036111,0.03476939722895622
1941,9.705,-0.049379,-0.05800827965140343
1942,9.71,-0.000736,-0.00865367241203785
1943,9.715,0.047615,0.04597221314907074
1944,9.72,-0.003919,-0.0036427155137062073
1945,9.725,-0.031051,-0.03063786029815674
1946,9.73,0.012655,0.020649617537856102
1947,9.735,0.005654,0.009628105908632278
1948,9.74,0.041665,0.04814321547746658
1949,9.745,-0.098687,-0.09519615769386292
1950,9.75,0.020493,0.02463722787797451
1951,9.755,0.025792,0.03245162218809128
1952,9.76,0.014324,0.018154382705688477
1953,9.765,-0.01385,-0.007966334000229836
1954,9.77,-0.015831,-0.014151746407151222
1955,9.775,0.040534,0.0389973446726799
1956,9.78,0.004377,0.00988074205815792
1957,9.785,-0.056928,-0.0795603021979332
1958,9.79,0.038548,0.02329699695110321
1959,9.795,-0.055548,-0.00027860142290592194
1960,9.8,0.07016,0.02900685742497444
1961,9.805,-0.02927,-0.0554916150867939
1962,9.81,-0.013064,-0.005793977528810501
1963,9.815,0.038013,0.04917825385928154
1964,9.82,-0.049193,-0.003926025703549385
1965,9.825,0.031497,-0.03149581328034401
1966,9.83,0.017602,0.006052665412425995
1967,9.835,-0.058048,0.01936492696404457
1968,9.84,0.094808,0.05142372101545334
1969,9.845,-0.081579,-0.09447865188121796
1970,9.85,0.052242,0.00879205297678709
1971,9.855,-0.02854,0.010251333937048912
1972,9.86,-0.004305,0.05908692628145218
1973,9.865,0.05468,0.02425985410809517
1974,9.87,-0.044219,-0.0796639546751976
1975,9.875,0.01993,0.012738284654915333
1976,9.88,0.002828,0.007233103737235069
1977,9.885,-0.047499,-0.014102654531598091
1978,9.89,0.118416,0.05671923607587814
1979,9.895,-0.08414,-0.12669548392295837
1980,9.9,0.042941,0.11165095865726471
1981,9.905,-0.035474,-0.02582141011953354
1982,9.91,-0.017106,-0.04191713035106659
